"#";"X48";"Y48";"X49";"Y49";"X50";"Y50";"X51";"Y51";"X52";"Y52";"X53";"Y53";"X54";"Y54";"X55";"Y55";"X56";"Y56";"X57";"Y57";"X58";"Y58";"X59";"Y59";"X60";"Y60";"X61";"Y61";"X62";"Y62";"X63";"Y63";"X64";"Y64";"X65";"Y65";"X66";"Y66";"X67";"Y67";"V"
"142";"0.3114";"0.6707";"0.3952";"0.6287";"0.4790";"0.6048";"0.5269";"0.6168";"0.5749";"0.6108";"0.6467";"0.6407";"0.7126";"0.6886";"0.6407";"0.7485";"0.5689";"0.7665";"0.5210";"0.7665";"0.4611";"0.7605";"0.3892";"0.7425";"0.3413";"0.6707";"0.4790";"0.6467";"0.5269";"0.6527";"0.5749";"0.6527";"0.6766";"0.6886";"0.5689";"0.7066";"0.5210";"0.7126";"0.4671";"0.7066"
"143";"0.3049";"0.6807";"0.3963";"0.6446";"0.4695";"0.6265";"0.5183";"0.6386";"0.5610";"0.6325";"0.6280";"0.6566";"0.6951";"0.6988";"0.6159";"0.7470";"0.5488";"0.7530";"0.5061";"0.7530";"0.4573";"0.7470";"0.3841";"0.7349";"0.3415";"0.6807";"0.4695";"0.6687";"0.5183";"0.6747";"0.5610";"0.6747";"0.6585";"0.6988";"0.5549";"0.6988";"0.5122";"0.6988";"0.4634";"0.6928"
"144";"0.3212";"0.6890";"0.4121";"0.6585";"0.4848";"0.6402";"0.5273";"0.6524";"0.5697";"0.6463";"0.6242";"0.6646";"0.6909";"0.6951";"0.6182";"0.7317";"0.5636";"0.7317";"0.5212";"0.7378";"0.4727";"0.7317";"0.4061";"0.7256";"0.3576";"0.6890";"0.4848";"0.6890";"0.5273";"0.6951";"0.5697";"0.6951";"0.6606";"0.7012";"0.5636";"0.6829";"0.5273";"0.6829";"0.4788";"0.6768"
"145";"0.3252";"0.6871";"0.4110";"0.6626";"0.4785";"0.6442";"0.5276";"0.6626";"0.5644";"0.6503";"0.6258";"0.6687";"0.6933";"0.7055";"0.6196";"0.7423";"0.5644";"0.7485";"0.5153";"0.7485";"0.4663";"0.7423";"0.4049";"0.7362";"0.3620";"0.6871";"0.4785";"0.6871";"0.5276";"0.6994";"0.5644";"0.6933";"0.6564";"0.7055";"0.5644";"0.6933";"0.5215";"0.6933";"0.4724";"0.6871"
"146";"0.3354";"0.6810";"0.4146";"0.6442";"0.4756";"0.6319";"0.5305";"0.6442";"0.5732";"0.6319";"0.6280";"0.6564";"0.6890";"0.6994";"0.6280";"0.7301";"0.5671";"0.7362";"0.5244";"0.7362";"0.4695";"0.7301";"0.4085";"0.7239";"0.3720";"0.6748";"0.4756";"0.6748";"0.5305";"0.6871";"0.5732";"0.6810";"0.6585";"0.6933";"0.5732";"0.6810";"0.5244";"0.6810";"0.4756";"0.6748"
"147";"0.3165";"0.6933";"0.3924";"0.6564";"0.4557";"0.6380";"0.5063";"0.6503";"0.5506";"0.6442";"0.6013";"0.6687";"0.6582";"0.7055";"0.5949";"0.7362";"0.5380";"0.7485";"0.4937";"0.7485";"0.4430";"0.7423";"0.3861";"0.7362";"0.3544";"0.6933";"0.4557";"0.6871";"0.5063";"0.6933";"0.5443";"0.6871";"0.6329";"0.7055";"0.5380";"0.6871";"0.4937";"0.6933";"0.4494";"0.6871"
"148";"0.3312";"0.6951";"0.4062";"0.6524";"0.4688";"0.6341";"0.5125";"0.6463";"0.5563";"0.6402";"0.6062";"0.6646";"0.6562";"0.7012";"0.6000";"0.7378";"0.5500";"0.7500";"0.5062";"0.7561";"0.4562";"0.7439";"0.4000";"0.7378";"0.3688";"0.6951";"0.4688";"0.6829";"0.5125";"0.6890";"0.5563";"0.6890";"0.6250";"0.7012";"0.5500";"0.6890";"0.5062";"0.6890";"0.4625";"0.6829"
"149";"0.3855";"0.7229";"0.4518";"0.6807";"0.5120";"0.6566";"0.5542";"0.6627";"0.5843";"0.6506";"0.6265";"0.6747";"0.6747";"0.7229";"0.6325";"0.7530";"0.5904";"0.7651";"0.5542";"0.7711";"0.5060";"0.7651";"0.4518";"0.7530";"0.4217";"0.7169";"0.5060";"0.7048";"0.5542";"0.7048";"0.5843";"0.6988";"0.6446";"0.7169";"0.5904";"0.6988";"0.5542";"0.7108";"0.5120";"0.7048"
"150";"0.4036";"0.7267";"0.4699";"0.6744";"0.5241";"0.6395";"0.5663";"0.6512";"0.5904";"0.6395";"0.6265";"0.6686";"0.6687";"0.7209";"0.6265";"0.7442";"0.5904";"0.7558";"0.5542";"0.7616";"0.5181";"0.7558";"0.4578";"0.7558";"0.4398";"0.7209";"0.5241";"0.6919";"0.5602";"0.6977";"0.5904";"0.6919";"0.6265";"0.7151";"0.5904";"0.6802";"0.5542";"0.6919";"0.5181";"0.6860"
"151";"0.3976";"0.7225";"0.4578";"0.6763";"0.5181";"0.6474";"0.5542";"0.6590";"0.5843";"0.6474";"0.6205";"0.6763";"0.6566";"0.7341";"0.6145";"0.7746";"0.5783";"0.7919";"0.5422";"0.7919";"0.5000";"0.7861";"0.4458";"0.7746";"0.4337";"0.7225";"0.5120";"0.6994";"0.5482";"0.7052";"0.5843";"0.7052";"0.6145";"0.7283";"0.5723";"0.7052";"0.5422";"0.7110";"0.5060";"0.7052"
"152";"0.3750";"0.7143";"0.4405";"0.6686";"0.5060";"0.6400";"0.5417";"0.6571";"0.5714";"0.6457";"0.6131";"0.6857";"0.6429";"0.7429";"0.5952";"0.7886";"0.5595";"0.8057";"0.5238";"0.8057";"0.4821";"0.7943";"0.4226";"0.7657";"0.4167";"0.7143";"0.5000";"0.7029";"0.5357";"0.7086";"0.5655";"0.7086";"0.6012";"0.7371";"0.5536";"0.7086";"0.5238";"0.7143";"0.4881";"0.7029"
"153";"0.3765";"0.7062";"0.4412";"0.6554";"0.5118";"0.6271";"0.5471";"0.6441";"0.5765";"0.6328";"0.6176";"0.6667";"0.6412";"0.7345";"0.6059";"0.7797";"0.5647";"0.7966";"0.5294";"0.7966";"0.4824";"0.7853";"0.4294";"0.7627";"0.4118";"0.7062";"0.5059";"0.6949";"0.5412";"0.6949";"0.5706";"0.7006";"0.6059";"0.7288";"0.5647";"0.7006";"0.5294";"0.7062";"0.4941";"0.6949"
"154";"0.3787";"0.7135";"0.4379";"0.6517";"0.5030";"0.6180";"0.5444";"0.6348";"0.5799";"0.6180";"0.6213";"0.6573";"0.6450";"0.7247";"0.6095";"0.7753";"0.5680";"0.7978";"0.5325";"0.8034";"0.4852";"0.7921";"0.4260";"0.7697";"0.4142";"0.7135";"0.5030";"0.6854";"0.5444";"0.6910";"0.5740";"0.6910";"0.6036";"0.7191";"0.5680";"0.6966";"0.5325";"0.7022";"0.4911";"0.6966"
"155";"0.3810";"0.7175";"0.4405";"0.6554";"0.5060";"0.6215";"0.5476";"0.6384";"0.5774";"0.6271";"0.6250";"0.6610";"0.6488";"0.7288";"0.6131";"0.7797";"0.5714";"0.8023";"0.5298";"0.8079";"0.4821";"0.7966";"0.4286";"0.7797";"0.4167";"0.7175";"0.5060";"0.6893";"0.5417";"0.6893";"0.5774";"0.6893";"0.6071";"0.7288";"0.5714";"0.7062";"0.5357";"0.7119";"0.4940";"0.7062"
"156";"0.3895";"0.7267";"0.4535";"0.6628";"0.5233";"0.6221";"0.5581";"0.6395";"0.5872";"0.6221";"0.6279";"0.6628";"0.6512";"0.7267";"0.6221";"0.7791";"0.5872";"0.8023";"0.5465";"0.8081";"0.5000";"0.8023";"0.4419";"0.7791";"0.4244";"0.7209";"0.5174";"0.6919";"0.5581";"0.6919";"0.5872";"0.6919";"0.6163";"0.7209";"0.5814";"0.7035";"0.5523";"0.7151";"0.5116";"0.7093"
"157";"0.3837";"0.7069";"0.4535";"0.6552";"0.5233";"0.6264";"0.5698";"0.6379";"0.6047";"0.6264";"0.6512";"0.6552";"0.6860";"0.7069";"0.6453";"0.7529";"0.6047";"0.7759";"0.5581";"0.7816";"0.5116";"0.7759";"0.4477";"0.7529";"0.4186";"0.7069";"0.5174";"0.6782";"0.5640";"0.6782";"0.5988";"0.6724";"0.6512";"0.7069";"0.5988";"0.7011";"0.5640";"0.7069";"0.5174";"0.7011"
"158";"0.3626";"0.6901";"0.4386";"0.6433";"0.5088";"0.6140";"0.5556";"0.6257";"0.5906";"0.6140";"0.6433";"0.6491";"0.6842";"0.6959";"0.6433";"0.7485";"0.5906";"0.7661";"0.5497";"0.7719";"0.4971";"0.7719";"0.4327";"0.7485";"0.3977";"0.6959";"0.5029";"0.6725";"0.5497";"0.6725";"0.5906";"0.6725";"0.6491";"0.6959";"0.5848";"0.6959";"0.5497";"0.7018";"0.5029";"0.6959"
"159";"0.3547";"0.6901";"0.4360";"0.6433";"0.5116";"0.6140";"0.5581";"0.6257";"0.5930";"0.6199";"0.6570";"0.6491";"0.7093";"0.7018";"0.6512";"0.7602";"0.5988";"0.7836";"0.5523";"0.7836";"0.5000";"0.7778";"0.4302";"0.7602";"0.3895";"0.6959";"0.5058";"0.6725";"0.5523";"0.6725";"0.5930";"0.6725";"0.6744";"0.7018";"0.5930";"0.7135";"0.5523";"0.7193";"0.5000";"0.7135"
"160";"0.3468";"0.6842";"0.4277";"0.6374";"0.5029";"0.6140";"0.5491";"0.6199";"0.5896";"0.6140";"0.6474";"0.6433";"0.7052";"0.6959";"0.6474";"0.7544";"0.5896";"0.7778";"0.5491";"0.7778";"0.4913";"0.7719";"0.4220";"0.7485";"0.3873";"0.6842";"0.4971";"0.6491";"0.5491";"0.6550";"0.5896";"0.6550";"0.6705";"0.6959";"0.5896";"0.7135";"0.5491";"0.7193";"0.4971";"0.7076"
"161";"0.3580";"0.6845";"0.4375";"0.6429";"0.5170";"0.6190";"0.5625";"0.6310";"0.6023";"0.6190";"0.6591";"0.6488";"0.7159";"0.6905";"0.6591";"0.7679";"0.6023";"0.7857";"0.5568";"0.7917";"0.5000";"0.7857";"0.4318";"0.7619";"0.3920";"0.6845";"0.5114";"0.6667";"0.5625";"0.6667";"0.6023";"0.6667";"0.6761";"0.6964";"0.5966";"0.7143";"0.5568";"0.7202";"0.5057";"0.7143"
"162";"0.3468";"0.6923";"0.4277";"0.6450";"0.5087";"0.6213";"0.5607";"0.6331";"0.6012";"0.6213";"0.6590";"0.6450";"0.7225";"0.6923";"0.6590";"0.7574";"0.6012";"0.7751";"0.5549";"0.7811";"0.4971";"0.7811";"0.4220";"0.7574";"0.3815";"0.6923";"0.5087";"0.6805";"0.5549";"0.6805";"0.6012";"0.6805";"0.6821";"0.6923";"0.6012";"0.7041";"0.5549";"0.7101";"0.5029";"0.7101"
"163";"0.3429";"0.6842";"0.4286";"0.6433";"0.5029";"0.6199";"0.5543";"0.6316";"0.6000";"0.6257";"0.6571";"0.6491";"0.7200";"0.6901";"0.6571";"0.7544";"0.6000";"0.7778";"0.5486";"0.7836";"0.4914";"0.7778";"0.4171";"0.7544";"0.3714";"0.6842";"0.5029";"0.6784";"0.5543";"0.6784";"0.6000";"0.6784";"0.6857";"0.6959";"0.5943";"0.7076";"0.5486";"0.7135";"0.4971";"0.7135"
"164";"0.3448";"0.6824";"0.4253";"0.6412";"0.5057";"0.6176";"0.5575";"0.6294";"0.5920";"0.6235";"0.6609";"0.6529";"0.7184";"0.6941";"0.6552";"0.7588";"0.5977";"0.7706";"0.5517";"0.7765";"0.4943";"0.7706";"0.4195";"0.7529";"0.3793";"0.6824";"0.5057";"0.6765";"0.5517";"0.6824";"0.5920";"0.6824";"0.6839";"0.7000";"0.5920";"0.7059";"0.5517";"0.7059";"0.5000";"0.7000"
"165";"0.3523";"0.6744";"0.4318";"0.6337";"0.5114";"0.6163";"0.5625";"0.6279";"0.6023";"0.6163";"0.6648";"0.6395";"0.7216";"0.6860";"0.6591";"0.7500";"0.6023";"0.7674";"0.5511";"0.7733";"0.4943";"0.7674";"0.4261";"0.7442";"0.3807";"0.6744";"0.5114";"0.6686";"0.5625";"0.6744";"0.6023";"0.6686";"0.6875";"0.6860";"0.6023";"0.7035";"0.5568";"0.7093";"0.5000";"0.7035"
"166";"0.3543";"0.6765";"0.4343";"0.6471";"0.5143";"0.6235";"0.5657";"0.6353";"0.6057";"0.6294";"0.6629";"0.6471";"0.7200";"0.6824";"0.6571";"0.7471";"0.6057";"0.7647";"0.5543";"0.7706";"0.5029";"0.7647";"0.4286";"0.7471";"0.3829";"0.6824";"0.5143";"0.6824";"0.5657";"0.6824";"0.6057";"0.6824";"0.6857";"0.6882";"0.6000";"0.7059";"0.5600";"0.7118";"0.5086";"0.7059"
"167";"0.3486";"0.6784";"0.4343";"0.6374";"0.5143";"0.6140";"0.5600";"0.6257";"0.6000";"0.6199";"0.6629";"0.6433";"0.7200";"0.6842";"0.6571";"0.7485";"0.6000";"0.7661";"0.5543";"0.7719";"0.5029";"0.7719";"0.4286";"0.7485";"0.3829";"0.6784";"0.5143";"0.6725";"0.5600";"0.6784";"0.6057";"0.6784";"0.6857";"0.6842";"0.6000";"0.7018";"0.5543";"0.7076";"0.5086";"0.7018"
"168";"0.3468";"0.6725";"0.4335";"0.6433";"0.5145";"0.6257";"0.5607";"0.6374";"0.6012";"0.6257";"0.6590";"0.6491";"0.7225";"0.6842";"0.6590";"0.7368";"0.6012";"0.7485";"0.5549";"0.7544";"0.4971";"0.7485";"0.4277";"0.7368";"0.3757";"0.6725";"0.5087";"0.6784";"0.5607";"0.6842";"0.6012";"0.6842";"0.6879";"0.6842";"0.6012";"0.6901";"0.5549";"0.6901";"0.5029";"0.6901"
"169";"0.3450";"0.6784";"0.4386";"0.6550";"0.5146";"0.6374";"0.5614";"0.6491";"0.5965";"0.6374";"0.6550";"0.6608";"0.7135";"0.6901";"0.6491";"0.7368";"0.5965";"0.7485";"0.5556";"0.7485";"0.5029";"0.7485";"0.4327";"0.7310";"0.3801";"0.6784";"0.5146";"0.6901";"0.5614";"0.6959";"0.5965";"0.6901";"0.6842";"0.6901";"0.5906";"0.6901";"0.5556";"0.6959";"0.5088";"0.6901"
"170";"0.3506";"0.6746";"0.4368";"0.6509";"0.5115";"0.6272";"0.5575";"0.6450";"0.5977";"0.6331";"0.6552";"0.6568";"0.7184";"0.6864";"0.6552";"0.7396";"0.5977";"0.7515";"0.5575";"0.7574";"0.5000";"0.7515";"0.4310";"0.7337";"0.3851";"0.6805";"0.5115";"0.6864";"0.5575";"0.6864";"0.5977";"0.6864";"0.6839";"0.6923";"0.5977";"0.6864";"0.5575";"0.6923";"0.5057";"0.6864"
"171";"0.3488";"0.6786";"0.4360";"0.6607";"0.5058";"0.6429";"0.5523";"0.6548";"0.5872";"0.6488";"0.6453";"0.6667";"0.7093";"0.6964";"0.6395";"0.7381";"0.5872";"0.7500";"0.5465";"0.7560";"0.4942";"0.7500";"0.4302";"0.7321";"0.3837";"0.6845";"0.5058";"0.6905";"0.5523";"0.6964";"0.5872";"0.6964";"0.6744";"0.6964";"0.5872";"0.6905";"0.5523";"0.6964";"0.5000";"0.6905"
"172";"0.3468";"0.6746";"0.4393";"0.6568";"0.5145";"0.6391";"0.5607";"0.6509";"0.6012";"0.6391";"0.6532";"0.6627";"0.7225";"0.6923";"0.6474";"0.7396";"0.5954";"0.7515";"0.5491";"0.7574";"0.4971";"0.7515";"0.4335";"0.7337";"0.3815";"0.6805";"0.5087";"0.6923";"0.5549";"0.6982";"0.6012";"0.6923";"0.6879";"0.6923";"0.5954";"0.6923";"0.5549";"0.6982";"0.5029";"0.6923"
"173";"0.3450";"0.6786";"0.4386";"0.6548";"0.5088";"0.6429";"0.5556";"0.6548";"0.5965";"0.6488";"0.6491";"0.6667";"0.7193";"0.6964";"0.6491";"0.7440";"0.5906";"0.7500";"0.5439";"0.7500";"0.4971";"0.7440";"0.4327";"0.7321";"0.3801";"0.6845";"0.5088";"0.6905";"0.5556";"0.6964";"0.5965";"0.6964";"0.6901";"0.7024";"0.5906";"0.6964";"0.5497";"0.6964";"0.5029";"0.6905"
"174";"0.3488";"0.6707";"0.4419";"0.6587";"0.5116";"0.6467";"0.5581";"0.6587";"0.5988";"0.6527";"0.6570";"0.6766";"0.7209";"0.7006";"0.6512";"0.7425";"0.5930";"0.7485";"0.5465";"0.7485";"0.4942";"0.7425";"0.4302";"0.7246";"0.3837";"0.6766";"0.5116";"0.6886";"0.5581";"0.7006";"0.5988";"0.6946";"0.6860";"0.7066";"0.5930";"0.6886";"0.5523";"0.6946";"0.5000";"0.6826"
"175";"0.3567";"0.6766";"0.4444";"0.6587";"0.5088";"0.6467";"0.5556";"0.6587";"0.5906";"0.6527";"0.6433";"0.6707";"0.7135";"0.7006";"0.6433";"0.7365";"0.5906";"0.7425";"0.5439";"0.7425";"0.4971";"0.7365";"0.4327";"0.7246";"0.3860";"0.6826";"0.5088";"0.6946";"0.5497";"0.6946";"0.5906";"0.6946";"0.6784";"0.7006";"0.5906";"0.6886";"0.5497";"0.6886";"0.5029";"0.6826"
"176";"0.3684";"0.6848";"0.4503";"0.6727";"0.5146";"0.6545";"0.5556";"0.6727";"0.5906";"0.6606";"0.6433";"0.6848";"0.7076";"0.7091";"0.6433";"0.7455";"0.5906";"0.7455";"0.5497";"0.7455";"0.5029";"0.7394";"0.4444";"0.7333";"0.4035";"0.6909";"0.5146";"0.7030";"0.5556";"0.7091";"0.5965";"0.7030";"0.6784";"0.7091";"0.5906";"0.6909";"0.5556";"0.6909";"0.5088";"0.6848"
"177";"0.3721";"0.6946";"0.4535";"0.6647";"0.5174";"0.6467";"0.5581";"0.6587";"0.5930";"0.6527";"0.6395";"0.6766";"0.6977";"0.7126";"0.6395";"0.7545";"0.5930";"0.7605";"0.5581";"0.7605";"0.5116";"0.7485";"0.4477";"0.7365";"0.4128";"0.6946";"0.5174";"0.7006";"0.5581";"0.7006";"0.5930";"0.7006";"0.6686";"0.7126";"0.5930";"0.6946";"0.5581";"0.7006";"0.5116";"0.6946"
"178";"0.3765";"0.6946";"0.4471";"0.6707";"0.5118";"0.6527";"0.5529";"0.6707";"0.5882";"0.6587";"0.6412";"0.6826";"0.6941";"0.7126";"0.6412";"0.7485";"0.5941";"0.7545";"0.5529";"0.7545";"0.5059";"0.7485";"0.4471";"0.7365";"0.4118";"0.7006";"0.5118";"0.7006";"0.5529";"0.7066";"0.5882";"0.7006";"0.6647";"0.7126";"0.5882";"0.6946";"0.5529";"0.7006";"0.5059";"0.6946"
"179";"0.3916";"0.7143";"0.4578";"0.6786";"0.5120";"0.6548";"0.5602";"0.6667";"0.5904";"0.6548";"0.6325";"0.6786";"0.6807";"0.7262";"0.6265";"0.7560";"0.5904";"0.7619";"0.5542";"0.7679";"0.5060";"0.7560";"0.4518";"0.7440";"0.4277";"0.7143";"0.5120";"0.7024";"0.5542";"0.7083";"0.5904";"0.7024";"0.6446";"0.7202";"0.5904";"0.6964";"0.5542";"0.7024";"0.5120";"0.6964"
"180";"0.4012";"0.7310";"0.4611";"0.6842";"0.5210";"0.6550";"0.5569";"0.6667";"0.5808";"0.6550";"0.6228";"0.6842";"0.6527";"0.7310";"0.6168";"0.7719";"0.5808";"0.7836";"0.5449";"0.7895";"0.5090";"0.7895";"0.4551";"0.7778";"0.4371";"0.7310";"0.5210";"0.7018";"0.5569";"0.7076";"0.5808";"0.7018";"0.6228";"0.7251";"0.5749";"0.7076";"0.5509";"0.7193";"0.5150";"0.7135"
"181";"0.4048";"0.7135";"0.4643";"0.6685";"0.5298";"0.6404";"0.5655";"0.6573";"0.5893";"0.6461";"0.6369";"0.6742";"0.6667";"0.7247";"0.6250";"0.7640";"0.5833";"0.7809";"0.5476";"0.7865";"0.5060";"0.7809";"0.4524";"0.7640";"0.4405";"0.7135";"0.5238";"0.6966";"0.5595";"0.7022";"0.5893";"0.7022";"0.6310";"0.7247";"0.5774";"0.7022";"0.5536";"0.7079";"0.5119";"0.6966"
"182";"0.4000";"0.7111";"0.4588";"0.6667";"0.5294";"0.6389";"0.5588";"0.6556";"0.5882";"0.6444";"0.6294";"0.6778";"0.6647";"0.7278";"0.6176";"0.7778";"0.5765";"0.7944";"0.5412";"0.8000";"0.5000";"0.7889";"0.4471";"0.7667";"0.4353";"0.7111";"0.5235";"0.7000";"0.5529";"0.7056";"0.5824";"0.7056";"0.6294";"0.7222";"0.5765";"0.7111";"0.5471";"0.7167";"0.5118";"0.7111"
"183";"0.3765";"0.7110";"0.4383";"0.6647";"0.5000";"0.6358";"0.5309";"0.6474";"0.5679";"0.6358";"0.6111";"0.6763";"0.6543";"0.7283";"0.6111";"0.7688";"0.5679";"0.7861";"0.5309";"0.7861";"0.4877";"0.7803";"0.4383";"0.7630";"0.4136";"0.7110";"0.5000";"0.6936";"0.5309";"0.6994";"0.5679";"0.6994";"0.6235";"0.7225";"0.5617";"0.7110";"0.5309";"0.7110";"0.4938";"0.7052"
"184";"0.3882";"0.7000";"0.4471";"0.6611";"0.5118";"0.6389";"0.5471";"0.6611";"0.5824";"0.6500";"0.6294";"0.6833";"0.6588";"0.7333";"0.6176";"0.7778";"0.5706";"0.7944";"0.5294";"0.7944";"0.4882";"0.7833";"0.4294";"0.7556";"0.4235";"0.7000";"0.5059";"0.7056";"0.5471";"0.7111";"0.5765";"0.7111";"0.6294";"0.7278";"0.5706";"0.7111";"0.5353";"0.7167";"0.5000";"0.7000"
"185";"0.3882";"0.7017";"0.4529";"0.6630";"0.5176";"0.6409";"0.5529";"0.6575";"0.5824";"0.6519";"0.6294";"0.6851";"0.6647";"0.7293";"0.6176";"0.7790";"0.5706";"0.8011";"0.5353";"0.8011";"0.4941";"0.7901";"0.4353";"0.7624";"0.4235";"0.7017";"0.5118";"0.7017";"0.5471";"0.7072";"0.5765";"0.7072";"0.6294";"0.7238";"0.5706";"0.7182";"0.5353";"0.7238";"0.5000";"0.7127"
"186";"0.3977";"0.7017";"0.4620";"0.6630";"0.5263";"0.6409";"0.5614";"0.6519";"0.5848";"0.6409";"0.6316";"0.6740";"0.6667";"0.7182";"0.6257";"0.7680";"0.5789";"0.7901";"0.5439";"0.7901";"0.5029";"0.7845";"0.4503";"0.7624";"0.4327";"0.7072";"0.5205";"0.6906";"0.5556";"0.6961";"0.5848";"0.6961";"0.6316";"0.7182";"0.5789";"0.7072";"0.5497";"0.7127";"0.5088";"0.7017"
"187";"0.4048";"0.7273";"0.4583";"0.6761";"0.5179";"0.6477";"0.5536";"0.6534";"0.5833";"0.6477";"0.6250";"0.6761";"0.6607";"0.7273";"0.6250";"0.7670";"0.5833";"0.7784";"0.5476";"0.7841";"0.5119";"0.7784";"0.4524";"0.7670";"0.4405";"0.7273";"0.5179";"0.6989";"0.5536";"0.6989";"0.5833";"0.6989";"0.6190";"0.7216";"0.5774";"0.7045";"0.5476";"0.7159";"0.5119";"0.7045"
"188";"0.3818";"0.7310";"0.4485";"0.6901";"0.5152";"0.6608";"0.5515";"0.6725";"0.5818";"0.6608";"0.6303";"0.6842";"0.6727";"0.7310";"0.6303";"0.7661";"0.5879";"0.7778";"0.5515";"0.7778";"0.5091";"0.7778";"0.4485";"0.7661";"0.4242";"0.7310";"0.5091";"0.7076";"0.5515";"0.7135";"0.5818";"0.7076";"0.6364";"0.7251";"0.5879";"0.7076";"0.5515";"0.7135";"0.5091";"0.7076"
"189";"0.3882";"0.7118";"0.4588";"0.6765";"0.5235";"0.6529";"0.5647";"0.6647";"0.6000";"0.6529";"0.6471";"0.6824";"0.6941";"0.7176";"0.6471";"0.7588";"0.6000";"0.7647";"0.5588";"0.7706";"0.5176";"0.7647";"0.4588";"0.7471";"0.4176";"0.7118";"0.5235";"0.7000";"0.5647";"0.7059";"0.6000";"0.7059";"0.6588";"0.7176";"0.6000";"0.7059";"0.5647";"0.7118";"0.5176";"0.7059"
"190";"0.3728";"0.7126";"0.4497";"0.6766";"0.5148";"0.6527";"0.5621";"0.6647";"0.5976";"0.6527";"0.6509";"0.6766";"0.6982";"0.7186";"0.6450";"0.7605";"0.5976";"0.7725";"0.5621";"0.7725";"0.5089";"0.7665";"0.4497";"0.7545";"0.4083";"0.7126";"0.5148";"0.7066";"0.5621";"0.7126";"0.5976";"0.7066";"0.6686";"0.7186";"0.5917";"0.7006";"0.5562";"0.7006";"0.5148";"0.7006"
"191";"0.3824";"0.7108";"0.4588";"0.6807";"0.5235";"0.6566";"0.5647";"0.6627";"0.5941";"0.6506";"0.6471";"0.6807";"0.7000";"0.7169";"0.6412";"0.7470";"0.6000";"0.7530";"0.5647";"0.7590";"0.5176";"0.7530";"0.4588";"0.7470";"0.4176";"0.7108";"0.5235";"0.7108";"0.5647";"0.7108";"0.6000";"0.7108";"0.6706";"0.7169";"0.5941";"0.6807";"0.5588";"0.6867";"0.5176";"0.6807"
"192";"0.3571";"0.7073";"0.4405";"0.6768";"0.5119";"0.6585";"0.5595";"0.6707";"0.5893";"0.6585";"0.6429";"0.6829";"0.6964";"0.7195";"0.6369";"0.7561";"0.5893";"0.7622";"0.5536";"0.7683";"0.5060";"0.7622";"0.4405";"0.7500";"0.3988";"0.7073";"0.5119";"0.7134";"0.5536";"0.7195";"0.5952";"0.7195";"0.6607";"0.7195";"0.5893";"0.6890";"0.5536";"0.6890";"0.5060";"0.6890"
"193";"0.3684";"0.7030";"0.4503";"0.6727";"0.5205";"0.6545";"0.5614";"0.6606";"0.5965";"0.6545";"0.6491";"0.6727";"0.7018";"0.7091";"0.6433";"0.7455";"0.5965";"0.7576";"0.5556";"0.7576";"0.5088";"0.7515";"0.4503";"0.7455";"0.4035";"0.7030";"0.5205";"0.7030";"0.5614";"0.7091";"0.5965";"0.7091";"0.6667";"0.7091";"0.5906";"0.6909";"0.5556";"0.6909";"0.5146";"0.6848"
"194";"0.3647";"0.7048";"0.4471";"0.6747";"0.5176";"0.6566";"0.5647";"0.6687";"0.6000";"0.6566";"0.6529";"0.6807";"0.7059";"0.7108";"0.6471";"0.7470";"0.6000";"0.7530";"0.5588";"0.7530";"0.5118";"0.7530";"0.4412";"0.7410";"0.4000";"0.7048";"0.5176";"0.7048";"0.5647";"0.7108";"0.6000";"0.7108";"0.6706";"0.7169";"0.5941";"0.6807";"0.5588";"0.6867";"0.5118";"0.6807"
"195";"0.3663";"0.6951";"0.4535";"0.6768";"0.5233";"0.6524";"0.5698";"0.6707";"0.6047";"0.6585";"0.6570";"0.6768";"0.7093";"0.7134";"0.6512";"0.7500";"0.6047";"0.7622";"0.5640";"0.7622";"0.5116";"0.7561";"0.4477";"0.7439";"0.4070";"0.7012";"0.5233";"0.7073";"0.5640";"0.7134";"0.6047";"0.7134";"0.6744";"0.7134";"0.5988";"0.6890";"0.5640";"0.6890";"0.5174";"0.6890"
"196";"0.3626";"0.6951";"0.4503";"0.6768";"0.5205";"0.6585";"0.5673";"0.6707";"0.6023";"0.6646";"0.6550";"0.6829";"0.7135";"0.7134";"0.6491";"0.7439";"0.6023";"0.7500";"0.5614";"0.7500";"0.5088";"0.7439";"0.4444";"0.7378";"0.3977";"0.7012";"0.5146";"0.7134";"0.5614";"0.7195";"0.6023";"0.7195";"0.6784";"0.7195";"0.5965";"0.6829";"0.5614";"0.6829";"0.5146";"0.6768"
"197";"0.3605";"0.6988";"0.4477";"0.6747";"0.5174";"0.6566";"0.5581";"0.6687";"0.5930";"0.6627";"0.6453";"0.6807";"0.6977";"0.7108";"0.6395";"0.7470";"0.5930";"0.7530";"0.5523";"0.7590";"0.5058";"0.7530";"0.4419";"0.7410";"0.4012";"0.6988";"0.5174";"0.7108";"0.5581";"0.7169";"0.5930";"0.7169";"0.6686";"0.7169";"0.5872";"0.6807";"0.5523";"0.6867";"0.5116";"0.6807"
